,geneID
10099,ENSG00000156642
10100,ENSG00000156650
10101,ENSG00000156671
10102,ENSG00000156675
10104,ENSG00000156689
10105,ENSG00000156697
10106,ENSG00000156709
10107,ENSG00000156711
10108,ENSG00000156735
10112,ENSG00000156787
10113,ENSG00000156795
10114,ENSG00000156802
10115,ENSG00000156804
10116,ENSG00000156831
10117,ENSG00000156853
10118,ENSG00000156858
10119,ENSG00000156860
10120,ENSG00000156869
10121,ENSG00000156873
10122,ENSG00000156875
10123,ENSG00000156876
10128,ENSG00000156928
10129,ENSG00000156931
10130,ENSG00000156958
10132,ENSG00000156966
10134,ENSG00000156970
10135,ENSG00000156973
10136,ENSG00000156976
10137,ENSG00000156983
10138,ENSG00000156990
10140,ENSG00000157014
10142,ENSG00000157020
10143,ENSG00000157021
10144,ENSG00000157036
10145,ENSG00000157045
10147,ENSG00000157064
10148,ENSG00000157077
10152,ENSG00000157106
10153,ENSG00000157107
10154,ENSG00000157110
10155,ENSG00000157111
10160,ENSG00000157168
10161,ENSG00000157181
10162,ENSG00000157184
10163,ENSG00000157191
10164,ENSG00000157193
10166,ENSG00000157212
10167,ENSG00000157214
10168,ENSG00000157216
10170,ENSG00000157224
10171,ENSG00000157227
10172,ENSG00000157240
10173,ENSG00000157259
10176,ENSG00000157315
10178,ENSG00000157326
10182,ENSG00000157349
10183,ENSG00000157350
10184,ENSG00000157353
10187,ENSG00000157379
10192,ENSG00000157426
10193,ENSG00000157429
10195,ENSG00000157450
10196,ENSG00000157456
10197,ENSG00000157470
10198,ENSG00000157483
10199,ENSG00000157500
10201,ENSG00000157510
10202,ENSG00000157514
10203,ENSG00000157538
10204,ENSG00000157540
10208,ENSG00000157557
10209,ENSG00000157570
10210,ENSG00000157578
10211,ENSG00000157593
10212,ENSG00000157600
10213,ENSG00000157601
10214,ENSG00000157613
10215,ENSG00000157617
10216,ENSG00000157625
10217,ENSG00000157637
10218,ENSG00000157653
10220,ENSG00000157657
10222,ENSG00000157693
10224,ENSG00000157734
10225,ENSG00000157741
10226,ENSG00000157764
10227,ENSG00000157765
10229,ENSG00000157778
10231,ENSG00000157796
10232,ENSG00000157800
10233,ENSG00000157823
10234,ENSG00000157827
10236,ENSG00000157833
10237,ENSG00000157837
10240,ENSG00000157869
10241,ENSG00000157870
10242,ENSG00000157873
10243,ENSG00000157881
10246,ENSG00000157895
10247,ENSG00000157911
10248,ENSG00000157916
10249,ENSG00000157927
10250,ENSG00000157933
10252,ENSG00000157954
10254,ENSG00000157978
10255,ENSG00000157985
10256,ENSG00000157992
10257,ENSG00000157999
10258,ENSG00000158006
10260,ENSG00000158014
10261,ENSG00000158019
10263,ENSG00000158023
10264,ENSG00000158042
10265,ENSG00000158050
10266,ENSG00000158055
10267,ENSG00000158062
10269,ENSG00000158079
10270,ENSG00000158089
10271,ENSG00000158092
10272,ENSG00000158104
10273,ENSG00000158106
10274,ENSG00000158109
10276,ENSG00000158122
10277,ENSG00000158125
10278,ENSG00000158156
10279,ENSG00000158158
10280,ENSG00000158161
10281,ENSG00000158163
10283,ENSG00000158169
10284,ENSG00000158186
10285,ENSG00000158195
10286,ENSG00000158201
10288,ENSG00000158234
10289,ENSG00000158246
10292,ENSG00000158286
10293,ENSG00000158290
10294,ENSG00000158292
10296,ENSG00000158301
10297,ENSG00000158315
10300,ENSG00000158373
10301,ENSG00000158402
10303,ENSG00000158411
10304,ENSG00000158417
10305,ENSG00000158423
10308,ENSG00000158435
10310,ENSG00000158457
10312,ENSG00000158467
10313,ENSG00000158470
10316,ENSG00000158480
10319,ENSG00000158483
10327,ENSG00000158526
10328,ENSG00000158528
10329,ENSG00000158545
10330,ENSG00000158552
10332,ENSG00000158555
10336,ENSG00000158604
10337,ENSG00000158615
10338,ENSG00000158623
10339,ENSG00000158636
10341,ENSG00000158669
10343,ENSG00000158691
10344,ENSG00000158710
10345,ENSG00000158711
10347,ENSG00000158715
10348,ENSG00000158716
10349,ENSG00000158717
10351,ENSG00000158747
10354,ENSG00000158769
10355,ENSG00000158773
10357,ENSG00000158792
10358,ENSG00000158793
10359,ENSG00000158796
10360,ENSG00000158805
10365,ENSG00000158825
10366,ENSG00000158828
10367,ENSG00000158850
10368,ENSG00000158856
10370,ENSG00000158863
10371,ENSG00000158864
10375,ENSG00000158882
10378,ENSG00000158941
10380,ENSG00000158966
10381,ENSG00000158985
10382,ENSG00000158987
10383,ENSG00000159023
10384,ENSG00000159055
10385,ENSG00000159063
10386,ENSG00000159069
10387,ENSG00000159079
10388,ENSG00000159082
10389,ENSG00000159086
10390,ENSG00000159110
10391,ENSG00000159111
10393,ENSG00000159128
10394,ENSG00000159131
10395,ENSG00000159140
10396,ENSG00000159147
10397,ENSG00000159164
10398,ENSG00000159166
10399,ENSG00000159167
10400,ENSG00000159173
10401,ENSG00000159176
10403,ENSG00000159184
10407,ENSG00000159199
10408,ENSG00000159200
10409,ENSG00000159202
10411,ENSG00000159210
10412,ENSG00000159212
10413,ENSG00000159214
10414,ENSG00000159216
10415,ENSG00000159217
10417,ENSG00000159228
10418,ENSG00000159231
10419,ENSG00000159239
10420,ENSG00000159247
10423,ENSG00000159256
10424,ENSG00000159259
10426,ENSG00000159263
10427,ENSG00000159267
10430,ENSG00000159314
10431,ENSG00000159322
10432,ENSG00000159335
10435,ENSG00000159346
10436,ENSG00000159348
10437,ENSG00000159352
10438,ENSG00000159363
10440,ENSG00000159377
10442,ENSG00000159388
10444,ENSG00000159399
10447,ENSG00000159423
10448,ENSG00000159433
10449,ENSG00000159445
10450,ENSG00000159450
10452,ENSG00000159459
10453,ENSG00000159461
10454,ENSG00000159479
10459,ENSG00000159556
10460,ENSG00000159579
10462,ENSG00000159592
10463,ENSG00000159593
10464,ENSG00000159596
10468,ENSG00000159648
10470,ENSG00000159658
10472,ENSG00000159685
10473,ENSG00000159692
10477,ENSG00000159714
10478,ENSG00000159720
10480,ENSG00000159733
10481,ENSG00000159753
10485,ENSG00000159788
10486,ENSG00000159792
10487,ENSG00000159840
10488,ENSG00000159842
10490,ENSG00000159871
10491,ENSG00000159873
10492,ENSG00000159882
10493,ENSG00000159884
10494,ENSG00000159885
10495,ENSG00000159899
10497,ENSG00000159905
10499,ENSG00000159917
10500,ENSG00000159921
10501,ENSG00000159958
10503,ENSG00000160007
10505,ENSG00000160014
10506,ENSG00000160049
10507,ENSG00000160050
10508,ENSG00000160051
10509,ENSG00000160055
10510,ENSG00000160058
10511,ENSG00000160062
10512,ENSG00000160072
10513,ENSG00000160075
10514,ENSG00000160087
10515,ENSG00000160094
10517,ENSG00000160111
10518,ENSG00000160113
10519,ENSG00000160117
10520,ENSG00000160124
10521,ENSG00000160131
10523,ENSG00000160161
10524,ENSG00000160172
10525,ENSG00000160179
10532,ENSG00000160190
10533,ENSG00000160191
10534,ENSG00000160193
10535,ENSG00000160194
10536,ENSG00000160199
10537,ENSG00000160200
10538,ENSG00000160201
10540,ENSG00000160207
10541,ENSG00000160208
10542,ENSG00000160209
10543,ENSG00000160211
10544,ENSG00000160213
10545,ENSG00000160214
10546,ENSG00000160216
10547,ENSG00000160218
10549,ENSG00000160221
10550,ENSG00000160223
10552,ENSG00000160226
10554,ENSG00000160233
10555,ENSG00000160255
10556,ENSG00000160256
10557,ENSG00000160271
10559,ENSG00000160284
10560,ENSG00000160285
10561,ENSG00000160293
10562,ENSG00000160294
10563,ENSG00000160298
10564,ENSG00000160299
10565,ENSG00000160305
10567,ENSG00000160310
10571,ENSG00000160325
10572,ENSG00000160326
10573,ENSG00000160336
10575,ENSG00000160345
10577,ENSG00000160352
10578,ENSG00000160360
10579,ENSG00000160392
10580,ENSG00000160396
10581,ENSG00000160401
10582,ENSG00000160404
10583,ENSG00000160408
10584,ENSG00000160410
10585,ENSG00000160439
10586,ENSG00000160445
10587,ENSG00000160446
10588,ENSG00000160447
10590,ENSG00000160469
10591,ENSG00000160471
10592,ENSG00000160472
10595,ENSG00000160551
10596,ENSG00000160563
10597,ENSG00000160570
10598,ENSG00000160584
10599,ENSG00000160588
10601,ENSG00000160602
10602,ENSG00000160606
10603,ENSG00000160613
10604,ENSG00000160633
10607,ENSG00000160679
10609,ENSG00000160685
10610,ENSG00000160688
10611,ENSG00000160691
10612,ENSG00000160695
10613,ENSG00000160703
10614,ENSG00000160710
10615,ENSG00000160712
10616,ENSG00000160714
10618,ENSG00000160741
10619,ENSG00000160746
10620,ENSG00000160752
10621,ENSG00000160753
10622,ENSG00000160766
10623,ENSG00000160767
10624,ENSG00000160781
10625,ENSG00000160783
10626,ENSG00000160785
10627,ENSG00000160789
10629,ENSG00000160796
10630,ENSG00000160799
10632,ENSG00000160803
10634,ENSG00000160813
10635,ENSG00000160818
10636,ENSG00000160828
10641,ENSG00000160867
10644,ENSG00000160877
10647,ENSG00000160886
10648,ENSG00000160888
10649,ENSG00000160908
10650,ENSG00000160917
10651,ENSG00000160932
10652,ENSG00000160948
10653,ENSG00000160949
10654,ENSG00000160951
10655,ENSG00000160953
10656,ENSG00000160957
10657,ENSG00000160959
10658,ENSG00000160961
10660,ENSG00000160972
10662,ENSG00000160991
10663,ENSG00000160993
10665,ENSG00000160999
10666,ENSG00000161010
10667,ENSG00000161011
10668,ENSG00000161013
10669,ENSG00000161016
10670,ENSG00000161021
10672,ENSG00000161036
10674,ENSG00000161048
10676,ENSG00000161057
10678,ENSG00000161091
10682,ENSG00000161149
10683,ENSG00000161179
10685,ENSG00000161202
10686,ENSG00000161203
10687,ENSG00000161204
10688,ENSG00000161217
10689,ENSG00000161243
10690,ENSG00000161249
10691,ENSG00000161265
10692,ENSG00000161267
10694,ENSG00000161277
10696,ENSG00000161298
10697,ENSG00000161326
10698,ENSG00000161328
10700,ENSG00000161395
10702,ENSG00000161509
10703,ENSG00000161513
10704,ENSG00000161526
10705,ENSG00000161533
10706,ENSG00000161542
10707,ENSG00000161544
10708,ENSG00000161547
10709,ENSG00000161551
10710,ENSG00000161558
10711,ENSG00000161570
10719,ENSG00000161618
10721,ENSG00000161638
10723,ENSG00000161642
10725,ENSG00000161647
10728,ENSG00000161653
10729,ENSG00000161654
10730,ENSG00000161664
10731,ENSG00000161671
10732,ENSG00000161677
10734,ENSG00000161682
10735,ENSG00000161692
10736,ENSG00000161714
10737,ENSG00000161791
10739,ENSG00000161800
10741,ENSG00000161813
10743,ENSG00000161847
10747,ENSG00000161888
10749,ENSG00000161904
10750,ENSG00000161905
10753,ENSG00000161914
10754,ENSG00000161920
10755,ENSG00000161921
10760,ENSG00000161955
10761,ENSG00000161956
10763,ENSG00000161960
10764,ENSG00000161970
10766,ENSG00000161980
10767,ENSG00000161981
10769,ENSG00000161996
10770,ENSG00000161999
10772,ENSG00000162006
10776,ENSG00000162040
10777,ENSG00000162062
10778,ENSG00000162063
10779,ENSG00000162065
10780,ENSG00000162066
10782,ENSG00000162069
10783,ENSG00000162073
10784,ENSG00000162076
10785,ENSG00000162078
10786,ENSG00000162086
10787,ENSG00000162104
10788,ENSG00000162105
10789,ENSG00000162129
10790,ENSG00000162139
10791,ENSG00000162144
10792,ENSG00000162148
10793,ENSG00000162174
10794,ENSG00000162188
10795,ENSG00000162191
10796,ENSG00000162194
10797,ENSG00000162222
10798,ENSG00000162227
10799,ENSG00000162231
10800,ENSG00000162236
10801,ENSG00000162241
10802,ENSG00000162244
10804,ENSG00000162290
10805,ENSG00000162298
10806,ENSG00000162300
10807,ENSG00000162302
10808,ENSG00000162337
10809,ENSG00000162341
10812,ENSG00000162366
10814,ENSG00000162368
10817,ENSG00000162377
10818,ENSG00000162378
10820,ENSG00000162384
10821,ENSG00000162385
10822,ENSG00000162390
10824,ENSG00000162396
10827,ENSG00000162402
10828,ENSG00000162407
10829,ENSG00000162408
10831,ENSG00000162413
10833,ENSG00000162419
10834,ENSG00000162426
10835,ENSG00000162430
10836,ENSG00000162433
10837,ENSG00000162434
10838,ENSG00000162437
10840,ENSG00000162441
10841,ENSG00000162444
10843,ENSG00000162458
10850,ENSG00000162496
10852,ENSG00000162511
10853,ENSG00000162512
10854,ENSG00000162517
10856,ENSG00000162521
10857,ENSG00000162522
10859,ENSG00000162542
10861,ENSG00000162545
10862,ENSG00000162551
10863,ENSG00000162552
10865,ENSG00000162572
10866,ENSG00000162576
10867,ENSG00000162585
10868,ENSG00000162591
10874,ENSG00000162600
10875,ENSG00000162601
10876,ENSG00000162604
10877,ENSG00000162607
10878,ENSG00000162613
10880,ENSG00000162616
10884,ENSG00000162623
10886,ENSG00000162627
10889,ENSG00000162636
10890,ENSG00000162639
10892,ENSG00000162642
10895,ENSG00000162650
10897,ENSG00000162664
10900,ENSG00000162676
10903,ENSG00000162688
10905,ENSG00000162694
10906,ENSG00000162695
10908,ENSG00000162702
10909,ENSG00000162704
10911,ENSG00000162711
10912,ENSG00000162714
10913,ENSG00000162722
10917,ENSG00000162729
10919,ENSG00000162734
10920,ENSG00000162735
10921,ENSG00000162736
10922,ENSG00000162738
10925,ENSG00000162746
10928,ENSG00000162755
10929,ENSG00000162757
10932,ENSG00000162769
10934,ENSG00000162772
10935,ENSG00000162775
10936,ENSG00000162777
10939,ENSG00000162783
10941,ENSG00000162813
10943,ENSG00000162817
10944,ENSG00000162819
10946,ENSG00000162836
10947,ENSG00000162840
10950,ENSG00000162851
10951,ENSG00000162852
10952,ENSG00000162869
10958,ENSG00000162885
10959,ENSG00000162888
10960,ENSG00000162889
10961,ENSG00000162891
10962,ENSG00000162892
10963,ENSG00000162894
10966,ENSG00000162909
10967,ENSG00000162910
10969,ENSG00000162923
10970,ENSG00000162924
10971,ENSG00000162927
10972,ENSG00000162928
10973,ENSG00000162929
10974,ENSG00000162931
10980,ENSG00000162959
10981,ENSG00000162961
10982,ENSG00000162971
10983,ENSG00000162972
10985,ENSG00000162976
10986,ENSG00000162980
10987,ENSG00000162981
10990,ENSG00000162994
10991,ENSG00000162997
10993,ENSG00000162999
10994,ENSG00000163001
10995,ENSG00000163002
10996,ENSG00000163006
10997,ENSG00000163009
10999,ENSG00000163013
11002,ENSG00000163026
11003,ENSG00000163029
11005,ENSG00000163040
11006,ENSG00000163041
11008,ENSG00000163050
11009,ENSG00000163053
11012,ENSG00000163067
11013,ENSG00000163069
11018,ENSG00000163082
11019,ENSG00000163083
11021,ENSG00000163093
11023,ENSG00000163104
11025,ENSG00000163110
11026,ENSG00000163113
11029,ENSG00000163121
11030,ENSG00000163125
11032,ENSG00000163131
11033,ENSG00000163132
11034,ENSG00000163138
11038,ENSG00000163155
11039,ENSG00000163156
11041,ENSG00000163159
11042,ENSG00000163161
11043,ENSG00000163162
11044,ENSG00000163166
11045,ENSG00000163170
11046,ENSG00000163171
11047,ENSG00000163191
11050,ENSG00000163207
11052,ENSG00000163214
11053,ENSG00000163216
11057,ENSG00000163220
11058,ENSG00000163221
11059,ENSG00000163235
11061,ENSG00000163249
11062,ENSG00000163251
11063,ENSG00000163254
11064,ENSG00000163257
11067,ENSG00000163281
11068,ENSG00000163283
11070,ENSG00000163286
11072,ENSG00000163291
11073,ENSG00000163293
11075,ENSG00000163297
11076,ENSG00000163312
11077,ENSG00000163319
11078,ENSG00000163320
11079,ENSG00000163322
11082,ENSG00000163344
11083,ENSG00000163346
11084,ENSG00000163347
11085,ENSG00000163348
11086,ENSG00000163349
11088,ENSG00000163354
11089,ENSG00000163357
11091,ENSG00000163362
11093,ENSG00000163374
11096,ENSG00000163378
11098,ENSG00000163382
11099,ENSG00000163386
11100,ENSG00000163389
11101,ENSG00000163393
11104,ENSG00000163399
11109,ENSG00000163428
11110,ENSG00000163430
11112,ENSG00000163435
11114,ENSG00000163444
11116,ENSG00000163453
11117,ENSG00000163462
11118,ENSG00000163463
11120,ENSG00000163466
11121,ENSG00000163467
11122,ENSG00000163468
11123,ENSG00000163472
11124,ENSG00000163479
11125,ENSG00000163481
11126,ENSG00000163482
11127,ENSG00000163485
11128,ENSG00000163486
11132,ENSG00000163499
11134,ENSG00000163507
11136,ENSG00000163510
11137,ENSG00000163512
11138,ENSG00000163513
11140,ENSG00000163516
11141,ENSG00000163517
11145,ENSG00000163521
11146,ENSG00000163527
11147,ENSG00000163528
11151,ENSG00000163535
11153,ENSG00000163539
11154,ENSG00000163541
11155,ENSG00000163545
11157,ENSG00000163558
11160,ENSG00000163565
11161,ENSG00000163568
11163,ENSG00000163577
11165,ENSG00000163584
11168,ENSG00000163596
11169,ENSG00000163597
11172,ENSG00000163602
11173,ENSG00000163605
11175,ENSG00000163607
11176,ENSG00000163608
11177,ENSG00000163611
11179,ENSG00000163617
11182,ENSG00000163624
11183,ENSG00000163625
11184,ENSG00000163626
11185,ENSG00000163629
11189,ENSG00000163633
11190,ENSG00000163634
11191,ENSG00000163635
11192,ENSG00000163636
11195,ENSG00000163644
11198,ENSG00000163655
11199,ENSG00000163659
11200,ENSG00000163660
11201,ENSG00000163661
11202,ENSG00000163666
11204,ENSG00000163681
11205,ENSG00000163682
11206,ENSG00000163683
11207,ENSG00000163684
11208,ENSG00000163686
11211,ENSG00000163694
11212,ENSG00000163697
11213,ENSG00000163701
11214,ENSG00000163702
11215,ENSG00000163703
11216,ENSG00000163704
11218,ENSG00000163710
11219,ENSG00000163714
11220,ENSG00000163719
11221,ENSG00000163728
11222,ENSG00000163734
11223,ENSG00000163735
11225,ENSG00000163737
11226,ENSG00000163738
11227,ENSG00000163739
11228,ENSG00000163743
11232,ENSG00000163754
11233,ENSG00000163755
11235,ENSG00000163781
11236,ENSG00000163785
11237,ENSG00000163788
11241,ENSG00000163795
11242,ENSG00000163798
11243,ENSG00000163803
11245,ENSG00000163807
11246,ENSG00000163808
11248,ENSG00000163811
11249,ENSG00000163812
11250,ENSG00000163814
11253,ENSG00000163818
11254,ENSG00000163820
11258,ENSG00000163832
11260,ENSG00000163840
11261,ENSG00000163848
11263,ENSG00000163866
11264,ENSG00000163867
11265,ENSG00000163870
11266,ENSG00000163872
11268,ENSG00000163874
11269,ENSG00000163875
11270,ENSG00000163877
11272,ENSG00000163882
11273,ENSG00000163884
11275,ENSG00000163888
11276,ENSG00000163898
11277,ENSG00000163900
11278,ENSG00000163902
11279,ENSG00000163904
11280,ENSG00000163909
11281,ENSG00000163913
11284,ENSG00000163918
11285,ENSG00000163923
11286,ENSG00000163930
11287,ENSG00000163931
11288,ENSG00000163932
11289,ENSG00000163933
11290,ENSG00000163935
11291,ENSG00000163938
11292,ENSG00000163939
11293,ENSG00000163945
11294,ENSG00000163946
11295,ENSG00000163947
11296,ENSG00000163950
11297,ENSG00000163956
11300,ENSG00000163960
11301,ENSG00000163961
11302,ENSG00000163964
11303,ENSG00000163975
11305,ENSG00000163993
11307,ENSG00000164002
11309,ENSG00000164008
11310,ENSG00000164010
11311,ENSG00000164011
11312,ENSG00000164022
11313,ENSG00000164023
11314,ENSG00000164024
11315,ENSG00000164031
11316,ENSG00000164032
11319,ENSG00000164038
11320,ENSG00000164039
11321,ENSG00000164040
11322,ENSG00000164045
11324,ENSG00000164048
11326,ENSG00000164050
11327,ENSG00000164051
11328,ENSG00000164053
11329,ENSG00000164054
11330,ENSG00000164056
11332,ENSG00000164062
11333,ENSG00000164066
11334,ENSG00000164068
11335,ENSG00000164070
11336,ENSG00000164073
11337,ENSG00000164074
11339,ENSG00000164077
11340,ENSG00000164078
11341,ENSG00000164080
11342,ENSG00000164081
11344,ENSG00000164086
11345,ENSG00000164087
11346,ENSG00000164088
11348,ENSG00000164091
11350,ENSG00000164096
11353,ENSG00000164104
11354,ENSG00000164105
11357,ENSG00000164109
11358,ENSG00000164111
11361,ENSG00000164114
11363,ENSG00000164117
11364,ENSG00000164118
11368,ENSG00000164124
11369,ENSG00000164125
11372,ENSG00000164134
11374,ENSG00000164142
11375,ENSG00000164144
11376,ENSG00000164151
11378,ENSG00000164162
11379,ENSG00000164163
11380,ENSG00000164164
11381,ENSG00000164167
11382,ENSG00000164168
11383,ENSG00000164169
11384,ENSG00000164171
11385,ENSG00000164172
11388,ENSG00000164180
11389,ENSG00000164181
11390,ENSG00000164182
11392,ENSG00000164187
11394,ENSG00000164190
11397,ENSG00000164209
11398,ENSG00000164211
11399,ENSG00000164219
11401,ENSG00000164221
11402,ENSG00000164236
11403,ENSG00000164237
11404,ENSG00000164241
11405,ENSG00000164244
11406,ENSG00000164251
11407,ENSG00000164252
11408,ENSG00000164253
11410,ENSG00000164258
11415,ENSG00000164284
11417,ENSG00000164291
11418,ENSG00000164292
11419,ENSG00000164294
11420,ENSG00000164296
11422,ENSG00000164300
11425,ENSG00000164305
11426,ENSG00000164306
11427,ENSG00000164307
11428,ENSG00000164308
11431,ENSG00000164323
11434,ENSG00000164327
11435,ENSG00000164329
11437,ENSG00000164331
11438,ENSG00000164332
11440,ENSG00000164338
11441,ENSG00000164342
11443,ENSG00000164346
11444,ENSG00000164347
11445,ENSG00000164362
11447,ENSG00000164366
11448,ENSG00000164379
11453,ENSG00000164400
11454,ENSG00000164402
11455,ENSG00000164403
11457,ENSG00000164405
11460,ENSG00000164414
11462,ENSG00000164430
11464,ENSG00000164438
11466,ENSG00000164442
11469,ENSG00000164463
11470,ENSG00000164465
11471,ENSG00000164466
11472,ENSG00000164483
11473,ENSG00000164484
11475,ENSG00000164488
11476,ENSG00000164494
11478,ENSG00000164506
11481,ENSG00000164512
11485,ENSG00000164535
11486,ENSG00000164542
11487,ENSG00000164543
11488,ENSG00000164548
11490,ENSG00000164574
11491,ENSG00000164576
11492,ENSG00000164587
11495,ENSG00000164597
11497,ENSG00000164603
11499,ENSG00000164609
11500,ENSG00000164610
11501,ENSG00000164611
11502,ENSG00000164615
11504,ENSG00000164619
11505,ENSG00000164620
11507,ENSG00000164626
11509,ENSG00000164631
11510,ENSG00000164638
11512,ENSG00000164647
11513,ENSG00000164649
11515,ENSG00000164654
11516,ENSG00000164659
11517,ENSG00000164663
11519,ENSG00000164674
11522,ENSG00000164684
11523,ENSG00000164687
11527,ENSG00000164694
11528,ENSG00000164695
11531,ENSG00000164713
11532,ENSG00000164715
11534,ENSG00000164733
11537,ENSG00000164741
11539,ENSG00000164743
11541,ENSG00000164746
11543,ENSG00000164751
11544,ENSG00000164754
11546,ENSG00000164758
11547,ENSG00000164761
11549,ENSG00000164776
11553,ENSG00000164808
11554,ENSG00000164815
11556,ENSG00000164818
11559,ENSG00000164823
11561,ENSG00000164828
11562,ENSG00000164830
11564,ENSG00000164845
11565,ENSG00000164849
11568,ENSG00000164855
11571,ENSG00000164877
11573,ENSG00000164880
11574,ENSG00000164885
11575,ENSG00000164889
11577,ENSG00000164896
11578,ENSG00000164897
11581,ENSG00000164902
11582,ENSG00000164904
11583,ENSG00000164916
11584,ENSG00000164919
11585,ENSG00000164920
11586,ENSG00000164924
11588,ENSG00000164930
11590,ENSG00000164933
11591,ENSG00000164934
11593,ENSG00000164938
11594,ENSG00000164941
11595,ENSG00000164944
11598,ENSG00000164951
11599,ENSG00000164953
11600,ENSG00000164961
11601,ENSG00000164967
11602,ENSG00000164970
11604,ENSG00000164975
11605,ENSG00000164976
11606,ENSG00000164978
11607,ENSG00000164983
11608,ENSG00000164985
11609,ENSG00000164989
11610,ENSG00000165006
11612,ENSG00000165025
11613,ENSG00000165028
11614,ENSG00000165029
11615,ENSG00000165030
11616,ENSG00000165046
11617,ENSG00000165055
11619,ENSG00000165060
11623,ENSG00000165072
11629,ENSG00000165097
11630,ENSG00000165102
11631,ENSG00000165105
11632,ENSG00000165113
11633,ENSG00000165115
11634,ENSG00000165118
11635,ENSG00000165119
11637,ENSG00000165121
11641,ENSG00000165138
11642,ENSG00000165140
11644,ENSG00000165156
11647,ENSG00000165169
11648,ENSG00000165171
11649,ENSG00000165175
11653,ENSG00000165185
11658,ENSG00000165195
11662,ENSG00000165209
11663,ENSG00000165215
11664,ENSG00000165219
11665,ENSG00000165233
11666,ENSG00000165238
11667,ENSG00000165240
11668,ENSG00000165244
11671,ENSG00000165264
11673,ENSG00000165271
11674,ENSG00000165272
11675,ENSG00000165275
11676,ENSG00000165280
11677,ENSG00000165282
11678,ENSG00000165283
11679,ENSG00000165288
11681,ENSG00000165304
11683,ENSG00000165312
11684,ENSG00000165322
11687,ENSG00000165338
11689,ENSG00000165355
11695,ENSG00000165388
11696,ENSG00000165389
11697,ENSG00000165390
11698,ENSG00000165392
11699,ENSG00000165406
11701,ENSG00000165410
11702,ENSG00000165416
11703,ENSG00000165417
11704,ENSG00000165424
11705,ENSG00000165434
11709,ENSG00000165458
11712,ENSG00000165474
11713,ENSG00000165475
11714,ENSG00000165476
11716,ENSG00000165480
11717,ENSG00000165487
11718,ENSG00000165490
11719,ENSG00000165494
11722,ENSG00000165501
11723,ENSG00000165502
11724,ENSG00000165506
11725,ENSG00000165507
11727,ENSG00000165511
11728,ENSG00000165512
11729,ENSG00000165516
11730,ENSG00000165521
11731,ENSG00000165525
11732,ENSG00000165526
11733,ENSG00000165527
11734,ENSG00000165533
11737,ENSG00000165555
11740,ENSG00000165568
11741,ENSG00000165572
11745,ENSG00000165591
11747,ENSG00000165609
11751,ENSG00000165626
11752,ENSG00000165629
11753,ENSG00000165630
11754,ENSG00000165632
11756,ENSG00000165637
11758,ENSG00000165644
11759,ENSG00000165646
11760,ENSG00000165650
11761,ENSG00000165655
11763,ENSG00000165660
11764,ENSG00000165661
11765,ENSG00000165669
11766,ENSG00000165671
11767,ENSG00000165672
11768,ENSG00000165675
11769,ENSG00000165678
11771,ENSG00000165684
11772,ENSG00000165685
11773,ENSG00000165688
11774,ENSG00000165689
11776,ENSG00000165695
11777,ENSG00000165698
11778,ENSG00000165699
11780,ENSG00000165704
11781,ENSG00000165714
11782,ENSG00000165716
11783,ENSG00000165724
11784,ENSG00000165730
11786,ENSG00000165732
11787,ENSG00000165733
11788,ENSG00000165752
11789,ENSG00000165757
11791,ENSG00000165775
11792,ENSG00000165782
11793,ENSG00000165792
11795,ENSG00000165795
11796,ENSG00000165799
11797,ENSG00000165801
11798,ENSG00000165802
11799,ENSG00000165804
11801,ENSG00000165806
11804,ENSG00000165813
11805,ENSG00000165816
11806,ENSG00000165819
11807,ENSG00000165821
11809,ENSG00000165832
11812,ENSG00000165861
11815,ENSG00000165868
11817,ENSG00000165879
11818,ENSG00000165886
11819,ENSG00000165887
11820,ENSG00000165891
11821,ENSG00000165895
11822,ENSG00000165898
11824,ENSG00000165905
11825,ENSG00000165912
11826,ENSG00000165914
11827,ENSG00000165915
11828,ENSG00000165916
11831,ENSG00000165929
11832,ENSG00000165934
11833,ENSG00000165935
11834,ENSG00000165943
11835,ENSG00000165948
11838,ENSG00000165959
11843,ENSG00000165983
11844,ENSG00000165985
11846,ENSG00000165996
11847,ENSG00000165997
11848,ENSG00000166002
11849,ENSG00000166004
11853,ENSG00000166012
11855,ENSG00000166016
11856,ENSG00000166024
11857,ENSG00000166025
11858,ENSG00000166033
11859,ENSG00000166035
11860,ENSG00000166037
11863,ENSG00000166068
11865,ENSG00000166073
11871,ENSG00000166106
11874,ENSG00000166123
11875,ENSG00000166126
11876,ENSG00000166128
11877,ENSG00000166130
11878,ENSG00000166133
11879,ENSG00000166135
11880,ENSG00000166136
11881,ENSG00000166140
11883,ENSG00000166145
11887,ENSG00000166153
11891,ENSG00000166164
11892,ENSG00000166165
11893,ENSG00000166166
11894,ENSG00000166167
11895,ENSG00000166169
11896,ENSG00000166170
11897,ENSG00000166171
11898,ENSG00000166173
11899,ENSG00000166181
11901,ENSG00000166188
11902,ENSG00000166189
11903,ENSG00000166192
11904,ENSG00000166197
11905,ENSG00000166199
11906,ENSG00000166200
11910,ENSG00000166224
11911,ENSG00000166225
11912,ENSG00000166226
11913,ENSG00000166228
11914,ENSG00000166233
11918,ENSG00000166260
11919,ENSG00000166261
11920,ENSG00000166262
11921,ENSG00000166263
11923,ENSG00000166266
